Val,EpisodeID,SceneID,VehicleArrayID,VehicleName,x,y,z,rays,LOS
V,1486,0,3,flow1276.0,757.9106664284,448.89415545304996,1.59,25,LOS=0
I,1486,0,4,flow1277.0,779.92131839375,403.3937341349,1.59,25,LOS=0
V,1486,0,5,flow1277.2,761.3624852586499,446.94331977725,4.3,25,LOS=0
V,1486,0,6,flow1277.3,760.1134727702499,464.79120984005,4.3,25,LOS=0
V,1486,0,7,flow1277.4,756.5427701045501,515.8151261061,3.2,25,LOS=1
V,1486,0,8,flow1283.4,750.73770362455,646.00999687675,4.3,25,LOS=0
V,1486,0,9,flow1283.5,751.6826577951,632.50697884705,1.59,25,LOS=0
I,1487,0,0,flow1274.2,826.3393001357,367.34641787165,1.59,25,LOS=0
I,1487,0,1,flow1274.3,778.6676033384499,404.3673452529,4.3,25,LOS=0
V,1487,0,2,flow1274.4,759.89922595045,467.85271140365,4.3,25,LOS=0
V,1487,0,3,flow1276.0,759.0293221676,432.89934093659997,1.59,25,LOS=0
I,1487,0,4,flow1277.2,762.47386901135,432.19075749210003,4.3,25,LOS=0
V,1487,0,5,flow1277.3,761.14111713615,450.10658191445,4.3,25,LOS=0
V,1487,0,6,flow1277.5,758.66496692235,485.48978040509996,4.3,25,LOS=0
V,1487,0,7,flow1277.6,756.4142771192,517.6512395935999,4.3,25,LOS=1
V,1487,0,8,flow1280.3,759.62979941745,670.29563688265,1.59,25,LOS=0
V,1487,0,9,flow1283.5,750.66129345435,647.10186771835,1.59,25,LOS=0
I,1488,0,0,flow1274.3,810.10177010245,379.9561729381,4.3,25,LOS=0
I,1488,0,1,flow1276.1,710.2806045561999,452.31448042865,4.3,25,LOS=0
V,1488,0,2,flow1276.2,758.12602818735,445.81486012824996,3.2,25,LOS=0
I,1488,0,3,flow1277.2,773.8456953679499,408.1119467001,4.3,25,LOS=0
V,1488,0,4,flow1277.3,762.19526391535,435.34489795125,4.3,25,LOS=0
V,1488,0,5,flow1277.4,758.5924322187,486.52627237670004,3.2,25,LOS=0
V,1488,0,6,flow1277.5,759.7053936735,470.62249729555,4.3,25,LOS=0
I,1488,0,7,flow1280.3,798.7609588878,670.44598565555,1.59,25,LOS=0
I,1488,0,8,flow1283.4,737.0368766917,676.63522240255,4.3,25,LOS=0
V,1488,0,9,flow1283.5,749.5951791934,662.33621509325,1.59,25,LOS=0
V,1489,0,0,flow1274.4,761.9855964414501,438.0393096169,4.3,25,LOS=0
I,1489,0,1,flow1276.1,676.6936269011001,460.49337260245,4.3,25,LOS=0
I,1489,0,2,flow1276.2,758.6243641765,431.7442339208,3.2,25,LOS=0
I,1489,0,3,flow1277.2,803.6242819046499,384.9864663049,4.3,25,LOS=0
I,1489,0,4,flow1277.3,769.6377262108,412.22346287005,4.3,25,LOS=0
V,1489,0,5,flow1277.4,759.65067171535,471.40445224195,3.2,25,LOS=0
V,1489,0,6,flow1277.5,760.76193258305,455.52497787215,4.3,25,LOS=0
V,1489,0,7,flow1277.6,758.5316835783001,487.39434620725,4.3,25,LOS=0
I,1489,0,8,flow1283.4,698.38369666855,677.2361596099,4.3,25,LOS=0
I,1489,0,9,flow1283.5,732.2657247099501,676.9673213016,1.59,25,LOS=0
I,1490,0,0,flow1296.0,696.76233274275,670.64862765985,1.59,25,LOS=0
I,1490,0,1,flow1297.0,674.8604061984499,670.8224093731001,1.59,25,LOS=0
I,1490,0,2,flow1297.1,665.14994681775,670.8994574019,4.3,25,LOS=0
I,1490,0,3,flow1299.0,790.5023422837501,680.3144082901,4.3,25,LOS=0
I,1490,0,4,flow1299.1,816.59452685265,680.41465903625,3.2,25,LOS=0
I,1490,0,5,flow1301.0,814.19070260425,677.1053847004,3.2,25,LOS=0
I,1490,0,6,flow1302.0,681.0807444033501,449.89689409745,3.2,25,LOS=0
I,1490,0,7,flow1303.0,669.2646295541999,451.5282108358,4.3,25,LOS=0
I,1490,0,8,flow1304.0,695.9998178207,450.6045571245,4.3,25,LOS=0
I,1490,0,9,flow1306.0,827.6051597705,374.7185279958,3.2,25,LOS=0
I,1491,0,0,flow1296.0,744.4486869294501,670.30067862235,1.59,25,LOS=0
I,1491,0,1,flow1297.0,709.95222280595,670.543971949,1.59,25,LOS=0
I,1491,0,2,flow1299.0,752.84881383385,680.19521605615,4.3,25,LOS=0
I,1491,0,3,flow1299.1,800.51721336795,680.35288718005,3.2,25,LOS=0
I,1491,0,4,flow1300.0,816.8203277048999,680.4155266027001,4.3,25,LOS=0
I,1491,0,5,flow1303.0,678.77439137235,453.54743244645,4.3,25,LOS=0
I,1491,0,6,flow1304.0,727.2077946297,435.63815784815,4.3,25,LOS=0
I,1491,0,7,flow1305.0,828.8422702917001,373.75781164110003,3.2,25,LOS=0
I,1491,0,8,flow1306.0,803.8099304308,393.19744770265004,3.2,25,LOS=0
I,1491,0,9,flow1307.0,838.10440166135,366.56501768019996,4.3,25,LOS=0
I,1492,0,0,flow1296.0,793.03495051075,670.4239853278,1.59,25,LOS=0
I,1492,0,1,flow1297.0,742.9277682559,663.12331353425,1.59,25,LOS=0
I,1492,0,2,flow1299.1,768.2277316882501,680.22882533235,3.2,25,LOS=0
I,1492,0,3,flow1299.2,787.64814968885,677.0034035602,1.59,25,LOS=0
I,1492,0,4,flow1299.3,814.8791422399,680.4080682279,1.59,25,LOS=0
I,1492,0,5,flow1300.0,808.6952684809501,677.0842702794,4.3,25,LOS=0
I,1492,0,6,flow1303.1,680.5317492859001,453.30481400405,3.2,25,LOS=0
I,1492,0,7,flow1303.2,670.52409852745,451.3543302631,4.3,25,LOS=0
I,1492,0,8,flow1304.0,743.7317504778,426.68939215475,4.3,25,LOS=0
I,1492,0,9,flow1307.0,831.17627729115,371.9452664741,4.3,25,LOS=0
I,1493,0,0,flow1296.2,668.1686833398501,670.8755051160499,3.2,25,LOS=0
V,1493,0,1,flow1297.0,745.6116893531,624.74795047745,1.59,25,LOS=0
I,1493,0,2,flow1299.2,767.38776644565,676.9255596169,1.59,25,LOS=0
I,1493,0,3,flow1299.3,785.91259791175,680.29677368785,1.59,25,LOS=0
I,1493,0,4,flow1302.0,781.365898356,398.09149128670003,3.2,25,LOS=0
I,1493,0,5,flow1303.0,728.07785075835,435.16696750445,4.3,25,LOS=0
I,1493,0,6,flow1303.2,682.5022014649,453.03277605740004,4.3,25,LOS=0
I,1493,0,7,flow1304.0,746.79747395935,425.02910926795,4.3,25,LOS=0
I,1493,0,8,flow1304.1,669.9523666161999,451.4332627928,4.3,25,LOS=0
I,1493,0,9,flow1306.0,766.83438266865,463.24628779295,3.2,25,LOS=0
I,1494,0,0,flow1296.2,689.08216873535,670.70956622875,3.2,25,LOS=0
I,1494,0,1,flow1297.2,673.475096172,670.83340117095,1.59,25,LOS=0
I,1494,0,2,flow1299.1,687.8084900594499,680.6203070464001,3.2,25,LOS=0
I,1494,0,3,flow1299.2,738.57301298575,676.9215412981,1.59,25,LOS=0
I,1494,0,4,flow1299.4,793.8768718544,680.3273738242,4.3,25,LOS=0
I,1494,0,5,flow1300.1,816.1052818763001,677.1127408495499,1.59,25,LOS=0
V,1494,0,6,flow1301.0,747.16890805035,649.7638743829,3.2,25,LOS=0
I,1494,0,7,flow1301.1,815.3318174943499,680.40980748555,3.2,25,LOS=0
I,1494,0,8,flow1303.2,704.67677322995,447.69710800995,4.3,25,LOS=0
I,1494,0,9,flow1304.1,681.75153008595,453.1364127265,4.3,25,LOS=0
I,1495,0,0,flow1296.3,661.81936358835,670.9258840479,1.59,25,LOS=0
I,1495,0,1,flow1298.0,673.13152625815,670.8361272402,4.3,25,LOS=0
I,1495,0,2,flow1300.1,806.6026480394501,677.0762300649001,1.59,25,LOS=0
I,1495,0,3,flow1300.3,816.8399538683,680.4156020098001,4.3,25,LOS=0
V,1495,0,4,flow1301.0,750.19010490285,606.5921769173,3.2,25,LOS=0
I,1495,0,5,flow1301.1,796.96703187195,680.3392467605499,3.2,25,LOS=0
I,1495,0,6,flow1304.0,763.2406210266,424.3866996444,4.3,25,LOS=0
I,1495,0,7,flow1304.1,701.0976170266999,448.8982628713,4.3,25,LOS=0
I,1495,0,8,flow1305.2,815.6608800391,383.9942270429,3.2,25,LOS=0
V,1495,0,9,flow1306.0,760.74934355395,550.1953896291,3.2,25,LOS=1
I,1496,0,0,flow1296.1,812.7129126722,670.4995915072,4.3,25,LOS=0
I,1496,0,1,flow1296.3,679.69270699815,670.7840672889,1.59,25,LOS=0
V,1496,0,2,flow1297.0,753.662185474,509.63997962655,1.59,25,LOS=0
V,1496,0,3,flow1297.1,750.521240067,554.5499885162,4.3,25,LOS=0
V,1496,0,4,flow1300.0,760.3585975554499,676.7974346753999,4.3,25,LOS=0
I,1496,0,5,flow1300.3,816.1152275425,680.4128174842999,4.3,25,LOS=0
I,1496,0,6,flow1304.1,711.64803188735,444.06475207935,4.3,25,LOS=0
I,1496,0,7,flow1305.1,757.28066113695,426.91609300774996,3.2,25,LOS=0
V,1496,0,8,flow1306.0,757.70669600205,593.6717694599499,3.2,25,LOS=0
I,1496,0,9,flow1307.1,819.89487513685,380.70618748109996,4.3,25,LOS=0
I,1497,0,0,flow1298.0,735.6901442696001,669.7285397624,4.3,25,LOS=0
V,1497,0,1,flow1300.0,748.68259269955,671.3140545369499,4.3,25,LOS=0
I,1497,0,2,flow1300.1,774.6764701369,676.9535640939,1.59,25,LOS=0
I,1497,0,3,flow1301.1,763.2908385073499,680.2098569235,3.2,25,LOS=0
I,1497,0,4,flow1302.1,765.1432252239999,410.64375222745,1.59,25,LOS=0
I,1497,0,5,flow1303.2,727.9361175107999,435.24372500945003,4.3,25,LOS=0
V,1497,0,6,flow1304.0,764.2929296721,499.561100441,4.3,25,LOS=0
I,1497,0,7,flow1305.1,725.6906045323501,443.96604742035004,3.2,25,LOS=0
V,1497,0,8,flow1306.0,754.7683910114499,635.6571988116,3.2,25,LOS=0
I,1497,0,9,flow1307.1,792.01744768085,402.35526411915,4.3,25,LOS=0
I,1498,0,0,flow1300.0,743.8842863163,649.446783372,4.3,25,LOS=0
I,1498,0,1,flow1300.2,779.2092002212,676.9709796372999,4.3,25,LOS=0
I,1498,0,2,flow1300.4,811.1208957266999,680.3936283861,4.3,25,LOS=0
V,1498,0,3,flow1301.0,759.46133804295,474.10995487005005,3.2,25,LOS=0
V,1498,0,4,flow1301.1,758.92452099325,676.81440852885,3.2,25,LOS=0
I,1498,0,5,flow1304.1,721.87065106845,438.52855816395004,4.3,25,LOS=0
I,1498,0,6,flow1304.2,689.1237945769501,452.11860792205,4.3,25,LOS=0
I,1498,0,7,flow1304.3,673.6843167427,450.91803483629997,4.3,25,LOS=0
I,1498,0,8,flow1305.2,720.8925135663501,446.56543360205,3.2,25,LOS=0
V,1498,0,9,flow1307.0,756.04418416365,570.1825074316,4.3,25,LOS=1
V,1499,0,0,flow1297.2,752.5193797407001,525.98009669015,1.59,25,LOS=1
I,1499,0,1,flow1300.2,769.3479610414499,676.9330910281001,4.3,25,LOS=0
V,1499,0,2,flow1301.1,747.0885884598999,670.17470814035,3.2,25,LOS=0
I,1499,0,3,flow1302.1,818.4472624708001,369.2907843885,1.59,25,LOS=0
I,1499,0,4,flow1303.2,748.0644214926001,424.42763427585,4.3,25,LOS=0
V,1499,0,5,flow1304.0,758.6149050967,580.69437300195,4.3,25,LOS=0
I,1499,0,6,flow1304.1,732.9358049612,432.53607849035,4.3,25,LOS=0
I,1499,0,7,flow1305.2,684.7081009088499,459.38887219820003,3.2,25,LOS=0
V,1499,0,8,flow1306.0,758.7957724681,670.20459837315,3.2,25,LOS=0
V,1499,0,9,flow1307.1,762.5803147435499,476.78380957425,4.3,25,LOS=0
I,1500,0,0,flow1297.5,663.92479592615,670.9091784107,3.2,25,LOS=0
V,1500,0,1,flow1298.0,754.26431424105,548.37335121745,4.3,25,LOS=1
I,1500,0,2,flow1298.2,692.36304482815,670.6835339859999,3.2,25,LOS=0
I,1500,0,3,flow1299.5,806.35507203775,680.3753172562,4.3,25,LOS=0
V,1500,0,4,flow1300.2,754.330049638,675.6870708543,4.3,25,LOS=0
I,1500,0,5,flow1300.3,771.890164225,676.9428586183001,4.3,25,LOS=0
V,1500,0,6,flow1303.0,761.2357736092499,495.99676586735,4.3,25,LOS=0
I,1500,0,7,flow1304.2,714.9057701262,442.30048107445,4.3,25,LOS=0
I,1500,0,8,flow1306.2,771.9838175566,421.27450430025,4.3,25,LOS=0
V,1500,0,9,flow1307.0,750.7394042426499,645.98569572215,4.3,25,LOS=0
V,1501,0,0,flow1297.3,748.103449825,589.12014723835,4.3,25,LOS=0
I,1501,0,1,flow1297.5,676.18258247315,670.8119185124999,3.2,25,LOS=0
I,1501,0,2,flow1299.5,792.7356222272999,680.3229889431,4.3,25,LOS=0
V,1501,0,3,flow1301.0,762.2088028515,434.8497790839,3.2,25,LOS=0
V,1501,0,4,flow1303.1,760.57310046695,505.4661006433,3.2,25,LOS=0
V,1501,0,5,flow1303.2,763.55020361475,462.92448462275,4.3,25,LOS=0
I,1501,0,6,flow1303.4,666.5693921056,451.90031165065,1.59,25,LOS=0
V,1501,0,7,flow1304.0,753.6840474992,651.151379325,4.3,25,LOS=0
V,1501,0,8,flow1307.1,756.6364959708501,561.71860805805,4.3,25,LOS=1
I,1501,0,9,flow1307.2,833.2891939373501,370.30441584415,4.3,25,LOS=0
V,1502,0,0,flow1300.0,754.9185389805,491.67632861175,4.3,25,LOS=0
V,1502,0,1,flow1300.1,748.5908364278,582.1513738833501,1.59,25,LOS=0
V,1502,0,2,flow1300.2,748.80719917855,626.35334789345,4.3,25,LOS=0
I,1502,0,3,flow1301.2,775.6475366413999,676.9572951016,1.59,25,LOS=0
V,1502,0,4,flow1303.0,755.488970892,578.11628353545,4.3,25,LOS=1
V,1502,0,5,flow1304.0,754.1100744505,664.16212404495,4.3,25,LOS=0
I,1502,0,6,flow1304.5,684.5394686950001,452.7515137156,4.3,25,LOS=0
I,1502,0,7,flow1305.3,741.1195291438501,435.6073619104,3.2,25,LOS=0
V,1502,0,8,flow1306.2,764.13786499325,501.77681907475005,4.3,25,LOS=0
I,1502,0,9,flow1306.3,835.55337434205,368.5460966742,4.3,25,LOS=0
I,1503,0,0,flow1297.1,675.5450382161,460.65166329825,4.3,25,LOS=0
V,1503,0,1,flow1297.3,753.5910994898,510.65638448725,4.3,25,LOS=1
I,1503,0,2,flow1297.4,744.9453637604,634.27523746115,1.59,25,LOS=0
I,1503,0,3,flow1299.5,770.19161571755,680.236370919,4.3,25,LOS=0
I,1503,0,4,flow1304.2,727.00046061055,435.75044231415,4.3,25,LOS=0
I,1503,0,5,flow1304.3,714.44330261275,442.55093644095,4.3,25,LOS=0
I,1503,0,6,flow1304.4,702.00243705215,448.59489777415,4.3,25,LOS=0
I,1503,0,7,flow1305.3,707.15540865295,454.0066463659,3.2,25,LOS=0
I,1503,0,8,flow1306.3,821.0332548398501,379.8221435904,4.3,25,LOS=0
I,1503,0,9,flow1306.4,837.1051234213501,367.3410380369,4.3,25,LOS=0
I,1504,0,0,flow1297.5,744.96583421835,633.9825458251,3.2,25,LOS=0
I,1504,0,1,flow1297.7,715.28366939855,670.5016693725,4.3,25,LOS=0
V,1504,0,2,flow1298.1,757.31167428855,504.82779213485003,4.3,25,LOS=0
V,1504,0,3,flow1300.2,753.65376611395,557.09784032495,4.3,25,LOS=1
V,1504,0,4,flow1303.1,753.29216889195,609.5077075204999,3.2,25,LOS=0
I,1504,0,5,flow1304.3,723.0412144842,437.89462414515003,4.3,25,LOS=0
I,1504,0,6,flow1304.4,708.86426525795,445.5723375232,4.3,25,LOS=0
V,1504,0,7,flow1306.1,753.5714461221,652.7603399940999,3.2,25,LOS=0
I,1504,0,8,flow1306.4,825.71728124415,376.1846183287,4.3,25,LOS=0
I,1504,0,9,flow1307.2,768.3629252856,441.40494788424996,4.3,25,LOS=0
I,1505,0,0,flow1297.2,698.1415052546499,457.5313356681,1.59,25,LOS=0
V,1505,0,1,flow1297.6,745.8882774368,620.7932261226499,1.59,25,LOS=0
I,1505,0,2,flow1297.8,706.17383294945,670.5739517346,4.3,25,LOS=0
V,1505,0,3,flow1298.1,759.1554925836499,478.48036444135,4.3,25,LOS=0
I,1505,0,4,flow1299.5,710.47460475275,680.4404618517,4.3,25,LOS=0
V,1505,0,5,flow1300.3,753.2039474218,563.52556994305,4.3,25,LOS=1
V,1505,0,6,flow1303.2,754.1970266378501,596.57765139875,4.3,25,LOS=0
V,1505,0,7,flow1304.1,763.8118886572499,459.18510978625,4.3,25,LOS=0
I,1505,0,8,flow1306.3,769.3010597609,429.94823549485,4.3,25,LOS=0
I,1505,0,9,flow1307.0,746.9651354427,670.16473236655,4.3,25,LOS=0
V,1506,0,0,flow1297.5,749.39564146665,570.6440737668499,3.2,25,LOS=1
V,1506,0,1,flow1297.6,748.13930641665,588.60746088475,1.59,25,LOS=0
I,1506,0,2,flow1297.8,739.59872083715,666.9041421268,4.3,25,LOS=0
V,1506,0,3,flow1300.2,758.185043452,492.34769529135,4.3,25,LOS=0
V,1506,0,4,flow1300.4,750.2568595734499,605.63827931195,4.3,25,LOS=0
V,1506,0,5,flow1301.0,762.2088028515,434.8497790839,3.2,25,LOS=0
I,1506,0,6,flow1304.5,717.31555221025,440.99543188154996,4.3,25,LOS=0
I,1506,0,7,flow1304.7,692.50003142155,451.6509673723,4.3,25,LOS=0
I,1506,0,8,flow1304.8,679.8137663612999,453.4039377497,1.59,25,LOS=0
V,1506,0,9,flow1307.2,759.2212701819999,524.78321599065,4.3,25,LOS=0
V,1507,0,0,flow1297.6,749.997027056,562.04531490115,1.59,25,LOS=1
V,1507,0,1,flow1297.7,747.164970768,602.5387513003,4.3,25,LOS=0
I,1507,0,2,flow1298.3,736.460493022,669.0687098299,4.3,25,LOS=0
V,1507,0,3,flow1303.1,750.36990132625,651.2657449537,3.2,25,LOS=0
V,1507,0,4,flow1303.2,751.5491871733,634.4142207734001,4.3,25,LOS=0
I,1507,0,5,flow1304.2,766.0729974104,474.12571898609997,4.3,25,LOS=0
I,1507,0,6,flow1304.5,730.37073731065,433.92522462485,4.3,25,LOS=0
I,1507,0,7,flow1304.7,706.22108215735,447.00378810744996,4.3,25,LOS=0
V,1507,0,8,flow1306.3,763.7784697632001,506.91221621285,4.3,25,LOS=0
I,1507,0,9,flow1307.0,684.33509089265,677.347628835,4.3,25,LOS=0
I,1508,0,0,flow1297.3,701.0739609546999,455.97912894705,4.3,25,LOS=0
V,1508,0,1,flow1297.6,751.5123850580001,540.3783539947999,1.59,25,LOS=1
V,1508,0,2,flow1297.8,747.1246506668,603.1152580094,4.3,25,LOS=0
V,1508,0,3,flow1298.3,748.4529783339001,631.41502241735,4.3,25,LOS=0
I,1508,0,4,flow1300.1,737.86782457195,437.36898668805,1.59,25,LOS=0
V,1508,0,5,flow1300.2,756.3627711476,471.0263423637,4.3,25,LOS=0
V,1508,0,6,flow1301.0,762.2088028515,434.8497790839,3.2,25,LOS=0
I,1508,0,7,flow1303.0,724.58912070745,677.02823162345,4.3,25,LOS=0
V,1508,0,8,flow1304.3,763.5150838038501,463.42633270635,4.3,25,LOS=0
I,1508,0,9,flow1304.8,707.263727205,446.43912996385,1.59,25,LOS=0
I,1509,0,0,flow1298.4,744.3996976881999,666.7998088391,1.59,25,LOS=0
V,1509,0,1,flow1300.3,756.4998179698,469.0668132382,4.3,25,LOS=0
V,1509,0,2,flow1301.1,760.66580487385,456.89860447850003,3.2,25,LOS=0
V,1509,0,3,flow1303.1,749.1237324496001,665.8666589507,3.2,25,LOS=0
V,1509,0,4,flow1303.2,750.2613010773,652.8175991767,4.3,25,LOS=0
V,1509,0,5,flow1303.3,754.3035093030501,595.0560566030999,4.3,25,LOS=0
V,1509,0,6,flow1304.1,756.8720340404,605.5982512022999,4.3,25,LOS=0
I,1509,0,7,flow1304.5,759.83676758675,422.21712495905,4.3,25,LOS=0
I,1509,0,8,flow1304.6,709.62304860575,445.16140841799995,3.2,25,LOS=0
V,1509,0,9,flow1307.2,751.72048193675,631.96648695635,4.3,25,LOS=0
V,1510,0,0,flow1298.1,759.8943100304,467.9229579391,4.3,25,LOS=0
I,1510,0,1,flow1300.1,670.1425689975,461.39619493315,1.59,25,LOS=0
V,1510,0,2,flow1301.1,760.66580487385,456.89860447850003,3.2,25,LOS=0
V,1510,0,3,flow1301.2,755.6250067363001,528.9295984205501,1.59,25,LOS=0
V,1510,0,4,flow1303.2,748.786287597,666.04979994425,4.3,25,LOS=0
V,1510,0,5,flow1303.3,752.33511195665,623.18366922935,4.3,25,LOS=0
V,1510,0,6,flow1304.2,757.9429409058,590.2960668883,4.3,25,LOS=0
V,1510,0,7,flow1304.3,762.6200543590501,523.46480972095,4.3,25,LOS=0
V,1510,0,8,flow1304.4,764.5130330434,496.41604416725,4.3,25,LOS=0
I,1510,0,9,flow1304.5,767.4340304699999,454.67792253475,4.3,25,LOS=0
V,1511,0,0,flow1297.4,757.7961058311,450.53217101165,1.59,25,LOS=0
V,1511,0,1,flow1297.8,752.0024082025,533.3718827191,4.3,25,LOS=1
V,1511,0,2,flow1298.1,759.8943100304,467.9229579391,4.3,25,LOS=0
V,1511,0,3,flow1300.3,758.7658407347,436.66666317935,4.3,25,LOS=0
V,1511,0,4,flow1300.4,758.0239990544501,494.64895547035,4.3,25,LOS=0
I,1511,0,5,flow1303.1,704.77916223785,677.1854145322,3.2,25,LOS=0
V,1511,0,6,flow1303.3,750.95884773805,642.84993573845,4.3,25,LOS=0
V,1511,0,7,flow1303.4,763.4016404537,465.04739291255,1.59,25,LOS=0
V,1511,0,8,flow1304.3,760.3479300051999,555.93118637095,4.3,25,LOS=1
V,1511,0,9,flow1304.4,762.1102116930999,530.74994972485,4.3,25,LOS=1
V,1512,0,0,flow1297.7,754.023931673,504.4676436231,4.3,25,LOS=0
V,1512,0,1,flow1298.2,759.12280686085,478.9474303771,3.2,25,LOS=0
V,1512,0,2,flow1298.3,756.71654926835,513.33189119875,4.3,25,LOS=1
I,1512,0,3,flow1300.3,745.9157482567,433.0089898132,4.3,25,LOS=0
V,1512,0,4,flow1300.4,755.0432323744,489.8934318391,4.3,25,LOS=0
V,1512,0,5,flow1301.1,760.66580487385,456.89860447850003,3.2,25,LOS=0
V,1512,0,6,flow1301.2,757.6263716894,500.33089185045003,1.59,25,LOS=0
I,1512,0,7,flow1303.1,665.04036076545,677.5007236438,3.2,25,LOS=0
V,1512,0,8,flow1304.3,758.1476339087501,587.37120931115,4.3,25,LOS=0
V,1512,0,9,flow1304.4,759.8223490899,563.4412101627499,4.3,25,LOS=1
I,1513,0,0,flow1297.4,741.5626815378,435.36728221675,1.59,25,LOS=0
V,1513,0,1,flow1297.6,758.1530787147,445.4280850437,1.59,25,LOS=0
V,1513,0,2,flow1298.0,761.70915753645,441.9895112613,4.3,25,LOS=0
V,1513,0,3,flow1298.3,757.58842576485,500.87312397075,4.3,25,LOS=0
V,1513,0,4,flow1300.4,755.8561057949,478.27076801985004,4.3,25,LOS=0
I,1513,0,5,flow1301.0,762.7501441443001,428.6999224332,3.2,25,LOS=0
V,1513,0,6,flow1303.4,756.8614766272,558.50372425365,1.59,25,LOS=1
I,1513,0,7,flow1304.1,799.048827757,670.4470916982,4.3,25,LOS=0
I,1513,0,8,flow1304.6,764.97921785225,426.08683963965,3.2,25,LOS=0
I,1513,0,9,flow1307.2,693.52970725105,677.2746737833,4.3,25,LOS=0
I,1514,0,0,flow1297.4,708.0516584582,453.52202145445,1.59,25,LOS=0
V,1514,0,1,flow1297.7,756.2436510208,472.72955119430003,4.3,25,LOS=0
V,1514,0,2,flow1297.8,754.8963582633,491.9934739552,4.3,25,LOS=0
I,1514,0,3,flow1298.0,763.0084681021499,427.6422217563,4.3,25,LOS=0
V,1514,0,4,flow1298.4,757.19354761845,506.51577511364997,1.59,25,LOS=0
V,1514,0,5,flow1301.1,761.61677667505,443.3095969072,3.2,25,LOS=0
I,1514,0,6,flow1303.3,703.24519480435,677.1975858582,4.3,25,LOS=0
V,1514,0,7,flow1304.2,754.79690339615,665.20373826505,4.3,25,LOS=0
V,1514,0,8,flow1304.4,756.5430848448,610.2986050654999,4.3,25,LOS=0
I,1514,0,9,flow1306.3,790.81136008895,670.4154419037,4.3,25,LOS=0
I,1515,0,0,flow1297.5,705.8020442505499,454.70758668315,3.2,25,LOS=0
I,1515,0,1,flow1298.0,778.9238343869499,404.16836112455,4.3,25,LOS=0
V,1515,0,2,flow1298.3,758.7888785786499,483.7191322811,4.3,25,LOS=0
V,1515,0,3,flow1300.4,758.7305327539,437.17150536085,4.3,25,LOS=0
I,1515,0,4,flow1301.0,796.3264155883,390.653849618,3.2,25,LOS=0
I,1515,0,5,flow1301.1,762.7778015916999,428.38674946175,3.2,25,LOS=0
V,1515,0,6,flow1303.4,750.7288818824,646.1360560514499,1.59,25,LOS=0
I,1515,0,7,flow1304.2,783.1718804772499,670.3860896840999,4.3,25,LOS=0
V,1515,0,8,flow1304.4,755.332312008,627.59933373765,4.3,25,LOS=0
V,1515,0,9,flow1304.7,758.6865903912501,579.6700620878,4.3,25,LOS=1
V,1516,0,0,flow1297.8,757.3058340178,457.5421978156,4.3,25,LOS=0
I,1516,0,1,flow1298.1,762.74973163545,429.46423282165,4.3,25,LOS=0
V,1516,0,2,flow1298.3,759.65737132195,471.3087175372,4.3,25,LOS=0
V,1516,0,3,flow1298.4,758.74342481515,484.36864842415,1.59,25,LOS=0
I,1516,0,4,flow1300.4,746.83575089405,432.51057447265,4.3,25,LOS=0
V,1516,0,5,flow1301.2,760.60798161295,457.72487580315,1.59,25,LOS=0
V,1516,0,6,flow1303.4,749.51959786165,663.4162421644501,1.59,25,LOS=0
V,1516,0,7,flow1304.3,753.0064190439,660.9167153791,4.3,25,LOS=0
V,1516,0,8,flow1304.5,755.5111896352,625.04335197245,4.3,25,LOS=0
I,1516,0,9,flow1306.4,775.385939948,670.356174736,4.3,25,LOS=0
V,1517,0,0,flow1297.8,758.4010752257,441.8821700192,4.3,25,LOS=0
I,1517,0,1,flow1298.1,777.62093779725,405.180165681,4.3,25,LOS=0
V,1517,0,2,flow1298.3,760.64284163295,457.22674002745,4.3,25,LOS=0
I,1517,0,3,flow1301.1,811.9700394115,378.505310748,3.2,25,LOS=0
V,1517,0,4,flow1301.2,761.61990587195,443.26488193245,1.59,25,LOS=0
I,1517,0,5,flow1303.4,729.55800101375,676.9888058437,1.59,25,LOS=0
V,1517,0,6,flow1304.6,758.2904146974499,585.3310151396499,3.2,25,LOS=0
V,1517,0,7,flow1304.7,755.7344623309,621.8530092333001,4.3,25,LOS=0
V,1517,0,8,flow1304.8,756.88715171105,605.38223486145,1.59,25,LOS=0
I,1517,0,9,flow1306.4,808.7935102684501,670.4845324763,4.3,25,LOS=0
I,1518,0,0,flow1297.7,721.9496945149,445.9927013282,4.3,25,LOS=0
I,1518,0,1,flow1298.1,812.63459226995,377.9892317165,4.3,25,LOS=0
I,1518,0,2,flow1298.2,774.2741602827,407.77920904735004,3.2,25,LOS=0
V,1518,0,3,flow1298.4,760.7104248766,456.26100244345,1.59,25,LOS=0
I,1518,0,4,flow1300.4,674.8917526123,460.74169468555,4.3,25,LOS=0
I,1518,0,5,flow1301.2,762.9158998699,426.6450262189,1.59,25,LOS=0
I,1518,0,6,flow1303.4,683.40360187815,677.35501977185,1.59,25,LOS=0
I,1518,0,7,flow1304.3,806.17769170775,670.4744820429,4.3,25,LOS=0
I,1518,0,8,flow1304.4,762.3780651249999,670.3061962012,4.3,25,LOS=0
V,1518,0,9,flow1304.8,755.63538883585,623.26867004445,1.59,25,LOS=0
I,1519,0,0,flow1297.8,728.3803706564,442.50885518614996,4.3,25,LOS=0
I,1519,0,1,flow1298.2,806.5347512498,382.7262515126,3.2,25,LOS=0
